Time,X,Y,Z
1184782.4,-0.72,0.318,9.76
1184782.42,0.196,0.185,8.991
1184782.438,-0.24,-0.558,9.261
1184782.457,0.32,-0.141,10.816
1184782.476,0.45,-0.223,10.234
1184782.495,-1.808,-0.049,7.33
1184782.514,-2.2,0.533,8.426
1184782.533,-0.052,0.668,11.104
1184782.552,1.176,-0.125,10.333
1184782.571,-0.274,0.406,10.186
1184782.59,-1.154,0.528,10.56
1184782.609,-1.051,0.759,10.069
1184782.625,-1.122,0.619,8.628
1184782.647,-1.127,0.532,8.101
1184782.666,0.744,0.455,10.953
1184782.685,1.371,-0.305,10.03
1184782.704,-0.355,-0.312,8.522
1184782.723,0.131,0.15,12.14
1184782.741,-0.1,-0.562,11.017
1184782.759,-1.079,0.163,11.97
1184782.779,-2.651,0.196,10.291
1184782.798,-2.247,0.857,9.232
1184782.815,-0.484,0.805,11.144
1184782.836,1.558,0.534,10.78
1184782.855,0.332,0.43,11.758
1184782.874,-1.099,0.484,9.402
1184782.89,-2.101,0.072,9.536
1184782.912,0.172,0.704,12.726
1184782.931,0.003,0.091,11.235
1184782.948,-2.036,1.162,8.282
1184782.969,-1.061,1.173,10.382
1184782.988,-0.226,0.672,9.127
1184783.007,0.613,0.742,9.84
1184783.025,0.028,0.081,9.274
1184783.045,-1.031,0.554,7.752
1184783.064,-1.239,-0.342,6.886
1184783.083,0.365,0.126,7.299
1184783.099,0.107,-0.229,8.605
1184783.12,0.457,-0.183,9.659
1184783.139,0.997,-0.467,8.96
1184783.159,-0.658,-0.223,8.516
1184783.177,-1.902,0.32,9.618
1184783.196,-1.982,0.291,8.878
1184783.216,-2.059,0.249,7.56
1184783.234,-0.443,0.239,8.053
1184783.25,1.282,0.07,9.707
1184783.272,1.681,-0.209,9.731
1184783.291,-0.125,-0.204,7.957
1184783.31,-1.319,-0.232,8.784
1184783.329,-0.567,0.371,10.766
1184783.348,-0.587,0.15,9.996
1184783.367,-0.143,0.296,11.06
1184783.386,0.382,0.54,11.982
1184783.405,-0.432,0.565,11.578
1184783.424,-1.58,1.074,10.651
1184783.443,-2.022,1.128,10.112
1184783.462,-0.383,0.607,11.785
1184783.481,0.947,0.149,10.82
1184783.499,-0.142,-0.301,9.094
1184783.518,0.286,0.284,11.178
1184783.537,0.917,-0.032,12.333
1184783.554,-1.686,0.304,10.349
1184783.575,-3.436,1.141,9.649
1184783.594,-1.597,1.265,10.742
1184783.613,-0.163,0.753,10.361
1184783.629,1.259,0.934,11.284
1184783.651,-0.596,0.95,9.651
1184783.67,-1.008,1.022,7.818
1184783.687,-0.821,0.353,6.929
1184783.708,0.518,-0.062,7.654
1184783.727,0.823,-0.437,6.903
1184783.746,0.935,-0.928,7.429
1184783.763,1.733,-0.363,10.31
1184783.784,1.266,-1.022,8.367
1184783.803,0.455,-0.564,10.413
1184783.821,-0.585,0.218,10.144
1184783.84,-1.589,0.519,10.495
1184783.859,-1.537,0.893,9.767
1184783.878,-0.74,0.822,8.528
1184783.897,-0.061,0.8,8.589
1184783.916,1.209,0.181,9.334
1184783.935,1.882,0.01,10.735
1184783.955,1.559,-0.198,11.07
1184783.973,0.007,0.24,11.364
1184783.992,-1.016,0.097,10.378
1184784.011,-1.329,1.001,12.396
1184784.03,-0.921,1.051,12.964
1184784.049,-0.494,1.094,11.988
1184784.068,-0.073,1.592,12.837
1184784.087,-0.892,1.515,11.611
1184784.106,-1.136,1.821,13.111
1184784.125,-0.663,1.11,10.199
1184784.144,-1.042,0.802,7.627
1184784.162,0.328,-0.061,8.888
1184784.182,1.971,0.245,11.218
1184784.2,1.359,-0.893,7.764
1184784.219,-0.159,0.002,7.243
1184784.238,-0.409,0.119,8.668
1184784.255,0.582,0.472,11.389
1184784.276,0.761,0.004,9.445
1184784.294,-1.445,0.117,7.36
1184784.314,-1.988,0.854,8.621
1184784.333,-1.115,0.69,8.931
1184784.352,-0.639,0.253,7.006
1184784.369,0.049,0.108,6.634
1184784.388,1.253,0.014,9.109
1184784.409,2.228,-0.126,10.509
1184784.425,0.29,-0.452,7.677
1184784.447,-0.635,0.149,10.005
1184784.466,-0.238,0.247,9.536
1184784.485,-0.651,0.364,8.339
1184784.502,-0.504,0.606,9.877
1184784.523,1.687,0.471,11.484
1184784.542,1.449,0.284,11.09
1184784.56,-0.946,0.302,9.231
1184784.579,-0.946,0.527,11.411
1184784.598,0.862,0.368,12.411
1184784.617,-0.042,-0.136,9.768
1184784.636,-1.073,0.63,12.303
1184784.655,0.101,0.486,11.97
1184784.674,0.561,1.056,12.703
1184784.694,-0.69,0.91,11.301
1184784.712,-0.629,1.451,13.342
1184784.731,0.151,1.46,13.508
1184784.75,-1.213,1.128,11.738
1184784.77,-2.318,1.272,9.245
1184784.788,0.128,0.553,8.895
1184784.807,1.829,0.346,9.796
1184784.826,1.194,-0.057,9.011
1184784.845,0.944,-0.095,9.159
1184784.864,0.646,0.258,9.152
1184784.883,0.333,-0.065,8.918
1184784.901,0.586,0.252,10.678
1184784.921,0.306,0.023,9.317
1184784.939,-0.86,0.123,8.38
1184784.958,-1.853,0.79,8.769
1184784.977,-0.294,0.773,10.059
1184784.996,1.156,0.096,9.572
1184785.015,0.64,0.257,9.74
1184785.034,-0.287,0.389,9.634
1184785.053,-1.199,0.767,8.68
1184785.072,0.22,0.59,10.953
1184785.091,0.383,0.394,9.315
1184785.108,-0.504,0.047,8.014
1184785.129,0.639,0.552,11.8
1184785.148,1.505,0.514,11.773
1184785.164,-1.083,0.584,9.062
1184785.186,-1.793,1.643,9
1184785.205,-0.44,0.619,9.705
1184785.224,1.49,1.142,12.274
1184785.24,0.117,0.225,8.364
1184785.259,-1.589,0.428,7.647
1184785.281,0.425,0.456,11.546
1184785.298,0.686,0.151,8.946
1184785.318,-1.25,-0.311,6.282
1184785.337,-0.145,0.05,9.608
1184785.356,0.851,-0.106,10.969
1184785.374,0.772,-0.222,9.244
1184785.394,-1.133,-0.122,7.794
1184785.413,-1.737,0.197,8.705
1184785.432,-0.013,0.369,11.535
1184785.451,0.957,-0.373,9.48
1184785.47,-0.728,-0.399,6.664
1184785.489,0.329,-0.026,10.656
1184785.509,0.719,-0.648,9.223
1184785.527,0.15,-0.632,10.271
1184785.546,-0.202,-0.245,10.323
1184785.565,0.071,-0.55,11.5
1184785.584,0.357,0.084,12.957
1184785.603,-0.568,-0.128,10.099
1184785.622,-2.249,0.752,10.435
1184785.64,-0.386,1.155,12.757
1184785.661,-0.45,0.643,9.327
1184785.678,-0.125,0.755,9.022
1184785.697,1.224,0.481,11.88
1184785.716,1.369,0.331,12.775
1184785.735,-0.947,0.237,9.57
1184785.754,-1.455,0.109,8.122
1184785.773,0.475,-0.491,11.131
1184785.792,1.623,-0.38,9.012
1184785.811,0.486,-1.01,7.721
1184785.83,0.306,-0.703,6.892
1184785.848,0.728,-0.939,8.76
1184785.868,1.191,-0.096,9.997
1184785.887,0.73,-0.818,9.439
1184785.904,0.059,-0.327,9.808
1184785.925,-0.359,-0.135,8.848
1184785.944,-1.383,-0.427,8.538
1184785.963,-0.547,0.114,8.861
1184785.979,-0.103,-0.557,7.536
1184786.001,1.449,-0.143,9.661
1184786.019,0.878,-0.573,8.207
1184786.037,0.565,-0.385,9.831
1184786.057,0.479,-0.291,10.361
1184786.076,0.164,-0.325,10.286
1184786.095,-0.811,-0.161,9.356
1184786.113,-0.234,0.063,9.129
1184786.133,1.176,-0.936,10.006
1184786.152,2.595,0.209,12.002
1184786.171,0.836,-0.407,10.042
1184786.19,-0.615,-0.323,9.632
1184786.209,0.875,-0.071,12.167
1184786.228,0.37,-0.758,10.625
1184786.247,0.285,-0.172,11.827
1184786.263,0.402,-0.2,11.94
1184786.285,-0.562,-0.183,11.515
1184786.304,0.199,0.447,12.634
1184786.323,0.277,0.239,12.877
1184786.342,-1.34,0.933,10.152
1184786.36,-0.651,1.026,10.235
1184786.379,0.332,0.675,10.849
1184786.398,0.409,-0.099,9.274
1184786.417,0.961,-0.07,10.297
1184786.436,0.674,-0.22,11.667
1184786.455,-1.323,-0.598,7.736
1184786.474,-0.541,-1.372,9.062
1184786.493,0.222,-0.839,9.09
1184786.512,0.84,-1.343,10.163
1184786.531,0.334,-0.715,7.915
1184786.55,-0.588,-1.166,7.399
1184786.569,-0.678,-0.936,9.207
1184786.588,0.262,-0.396,11.031
1184786.607,-0.343,-1.166,9.748
1184786.626,-1.501,0.014,11.053
1184786.643,-0.795,0.38,10.693
1184786.664,-0.97,0.447,9.019
1184786.683,-0.786,1.305,9.539
1184786.702,-0.527,0.736,6.768
1184786.719,1.053,-0.725,5.984
1184786.739,2.88,0.361,9.808
1184786.758,2.516,-0.172,10.085
1184786.775,0.707,-0.186,9.742
1184786.796,0.211,0.505,12.266
1184786.815,-0.356,0.277,9.803
1184786.834,-1.677,0.704,10
1184786.851,-1.357,1.056,7.478
1184786.872,0.493,0.408,8.123
1184786.891,1.888,0.68,8.994
1184786.909,1.972,-0.287,10.735
1184786.929,1.755,-0.192,11.269
1184786.946,-0.094,-0.636,9.561
1184786.967,-1.231,-0.934,10.161
1184786.986,-0.795,0.313,11.074
1184787.005,-1.375,-0.16,9.945
1184787.024,-0.119,1.039,9.699
1184787.044,0.65,0.63,9.119
1184787.062,0.887,1.088,10.46
1184787.08,-0.343,0.253,8.501
1184787.099,0.494,0.594,10.383
1184787.119,0.08,-0.394,9.902
1184787.137,0.269,0.736,10.436
1184787.156,-0.848,-0.351,9.369
1184787.175,-0.328,0.19,8.494
1184787.194,0.391,0.12,10.414
1184787.213,0.886,0.109,11.797
1184787.232,-0.605,-0.279,8.099
1184787.251,-2.056,0.105,7.453
1184787.267,0.086,-0.066,11.232
1184787.289,1.113,-0.388,10.297
1184787.308,-0.291,0.032,8.951
1184787.327,-1.872,0.085,8.023
1184787.346,0.725,0.728,11.851
1184787.365,0.566,-0.009,10.326
1184787.382,-0.596,0.484,8.254
1184787.403,-0.391,0.65,9.333
1184787.422,0.798,0.955,10.651
1184787.441,0.639,0.065,8.766
1184787.457,0.84,-0.161,9.918
1184787.478,0.93,-0.378,10.048
1184787.497,0.822,-0.537,10.186
1184787.514,0.379,-0.735,10.538
1184787.535,0.152,-0.632,8.894
1184787.554,0.527,-1.153,10.356
1184787.573,0.872,-0.701,9.753
1184787.59,0.57,-1.058,10.833
1184787.611,0.603,-0.663,10.887
1184787.63,-0.72,-0.719,10.238
1184787.648,-0.986,0.296,12.142
1184787.668,0.107,0.444,12.204
1184787.687,-0.75,0.551,10.65
1184787.706,-1.477,1.242,9.545
1184787.724,0.009,0.992,10.794
1184787.744,0.2,0.202,10.904
1184787.763,0.562,0.298,9.103
1184787.782,0.446,0.045,8.961
1184787.801,0.614,-0.987,7.447
1184787.819,2.216,-0.368,12.635
1184787.838,1.299,-0.282,9.643
1184787.859,-0.761,-0.929,7.574
1184787.876,-0.963,-0.508,8.809
1184787.895,0.166,-0.691,8.839
1184787.914,0.531,-1.221,7.675
1184787.933,0.052,-0.912,7.427
1184787.952,0.004,-0.979,7.978
1184787.971,1.113,-0.287,11.659
1184787.99,1.089,-0.375,10.656
1184788.009,-0.758,-0.415,10.108
1184788.028,-1.347,0.554,10.503
1184788.047,-1.514,0.846,12.392
1184788.066,-2.28,0.632,8.252
1184788.085,-0.913,0.234,8.443
1184788.104,1.798,-0.433,9.222
1184788.122,2.087,-0.144,8.706
1184788.142,0.115,-0.211,8.359
1184788.161,0.157,0.161,10.686
1184788.179,0.876,0.242,11.784
1184788.197,-0.932,0.009,10.997
1184788.216,-2.186,0.938,12.025
1184788.234,-1.298,1.299,12.818
1184788.253,-1.164,0.962,10.535
1184788.271,-0.87,1.867,10.526
1184788.291,0.939,1.335,10.035
1184788.312,1.203,0.661,9.393
1184788.329,1.03,0.254,7.8
1184788.35,1.527,-0.105,9.826
1184788.369,1.006,-0.329,9.712
1184788.386,0.829,0.053,10.818
1184788.407,0.62,-0.069,11.265
1184788.426,0.058,0.403,11.459
1184788.445,-1.169,1.009,11.532
1184788.463,-2.098,1.503,9.814
1184788.483,-2.183,1.772,9.225
1184788.502,-0.901,1.368,8.219
1184788.521,1.246,0.615,8.56
1184788.54,1.81,0.129,8.087
1184788.558,1.271,-0.008,9.743
1184788.577,1.075,-0.075,9.982
1184788.597,-0.046,-0.216,8.955
1184788.614,-0.781,0.336,8.553
1184788.634,-1.487,0.669,9.36
1184788.653,-0.64,0.821,8.69
1184788.672,-0.154,0.521,8.007
1184788.691,0.589,0.7,8.437
1184788.71,0.871,0.777,9.797
1184788.729,0.405,0.986,9.847
1184788.748,-1.212,0.761,7.41
1184788.767,-0.91,0.535,6.666
1184788.786,0.998,0.362,9.582
1184788.805,1.553,-0.104,9.674
1184788.824,0.2,-0.244,8.304
1184788.843,-0.709,-0.163,8.213
1184788.861,0.064,-0.241,9.86
1184788.881,0.677,-0.093,10.837
1184788.899,-0.262,-0.506,9.225
1184788.918,-1.211,-0.411,7.99
1184788.936,-0.718,0.121,11.509
1184788.956,0.719,0.062,12.27
1184788.975,0.589,0.017,11.027
1184788.993,-1.457,0.359,10.559
1184789.013,-1.462,1.045,11.843
1184789.032,-1.123,1.147,11.957
1184789.051,-0.608,1.181,11.104
1184789.067,-0.888,0.899,9.838
1184789.089,-0.174,0.693,11.479
1184789.108,0.178,0.611,11.896
1184789.125,0.214,0.289,11.911
1184789.146,-1.024,-0.059,10.359
1184789.165,-1.049,0.696,10.477
1184789.184,-0.74,0.511,9.722
1184789.201,0.129,0.51,9.724
1184789.222,0.326,0.219,9.346
1184789.241,0.283,0.011,8.798
1184789.259,-0.142,-0.133,8.224
1184789.276,0.243,-0.16,9.595
1184789.297,0.119,-0.424,9.001
1184789.316,-1.111,-0.247,9.254
1184789.336,-1.415,0.19,10.327
1184789.354,-0.829,0.211,10.137
1184789.373,-1.723,0.495,9.133
1184789.392,-2.268,1.288,9.354
1184789.411,-0.976,0.988,10.37
1184789.43,-0.681,0.245,7.512
1184789.449,0.202,0.298,7.09
1184789.468,0.578,-0.337,8.607
1184789.487,1.454,-0.489,10.77
1184789.504,0.746,-0.915,10.057
1184789.525,-1.066,-0.888,7.87
1184789.544,-1.166,-0.379,10.138
1184789.563,-0.353,-0.46,11.893
1184789.582,0.058,-0.641,10.809
1184789.6,-0.653,-0.128,10.401
1184789.617,-1.256,0.526,10.694
1184789.638,-1.284,0.93,11.5
1184789.657,-0.074,1.059,11.007
1184789.676,0.169,0.861,10.788
1184789.695,0.686,0.761,10.864
1184789.714,0.384,0.419,11.143
1184789.732,0.178,0.422,10.931
1184789.752,-0.843,-0.044,9.505
1184789.771,-0.096,0.557,10.96
1184789.79,0.371,0.251,11.701
1184789.807,0.054,0.432,10.599
1184789.828,-0.484,0.352,10.487
1184789.847,-1.382,0.26,9.947
1184789.864,-1.346,0.125,9.35
1184789.885,-0.575,-0.276,9.103
1184789.904,-0.044,-0.413,8.546
1184789.923,-0.074,-0.46,7.659
1184789.94,0.072,-0.355,9.279
1184789.961,0.273,-0.171,10.218
1184789.98,0.097,-0.338,9.996
1184789.998,-1.48,-0.241,8.313
1184790.017,-2.424,0.376,9.96
1184790.036,-2.072,0.371,9.56
1184790.055,-1.045,0.207,9.194
1184790.074,-0.002,0.297,7.969
1184790.093,0.092,0.066,7.463
1184790.112,1.015,0.01,9.804
1184790.132,0.918,-0.227,9.965
1184790.15,-0.098,-0.338,9.704
1184790.169,-0.529,-0.236,10.169
1184790.188,-0.139,-0.106,10.624
1184790.207,-0.643,-0.198,9.652
1184790.226,-0.817,0.042,8.461
1184790.245,0.077,0.394,9.135
1184790.264,1.004,0.564,10.674
1184790.28,0.674,0.269,10.761
1184790.302,-0.31,0.636,11.758
1184790.321,-0.825,0.584,11.519
1184790.339,-1.727,0.655,10.743
1184790.358,-1.358,0.918,10.593
1184790.377,-0.536,0.502,9.759
1184790.396,0.379,0.016,8.589
1184790.415,1.081,0.126,10.241
1184790.434,0.207,-0.069,9.601
1184790.453,-0.901,-0.144,8.962
1184790.471,-0.732,0.095,9.597
1184790.491,-0.483,-0.086,10.244
1184790.51,-0.779,0.011,10.27
1184790.529,-1.162,0.101,9.828
1184790.546,-1.875,0.309,10.288
1184790.567,-1.688,0.233,10.643
1184790.586,-1.286,-0.112,9.726
1184790.602,-1.66,-0.313,8.089
1184790.621,-0.885,-0.447,8.541
1184790.643,0.244,-0.407,10.008
1184790.662,0.145,-0.46,9.345
1184790.679,-0.33,-0.317,9.588
1184790.7,-0.926,-0.052,10.771
1184790.718,-1.189,0.52,10.788
1184790.736,-1.597,1.029,11.411
1184790.756,-1.842,1.26,9.669
1184790.775,-2.192,1.473,9.316
1184790.792,-0.839,1.141,10.607
1184790.813,0.211,0.571,8.812
1184790.832,0.093,-0.007,7.139
1184790.851,0.694,-0.411,8.19
1184790.87,1.097,-0.604,9.726
1184790.889,0.405,-0.703,9.371
1184790.908,-0.233,-0.748,8.083
1184790.927,-0.277,-0.5,9.116
1184790.947,-0.356,-0.259,11.083
1184790.965,-0.672,-0.468,9.33
1184790.984,-1.611,0.117,8.958
1184791.003,-1.65,0.814,10.224
1184791.022,-0.153,0.808,10.969
1184791.041,0.078,0.681,9.949
1184791.059,-0.915,0.781,7.941
1184791.078,0.291,0.196,8.33
1184791.097,1.748,0.21,11.486
1184791.116,1.185,-0.433,9.055
1184791.135,-0.039,-0.471,8.123
1184791.154,0.456,-0.284,10.679
1184791.173,1.254,0.12,12.165
1184791.192,1.002,-0.296,11.754
1184791.211,-0.421,0.321,10.687
1184791.23,-1.051,1.113,10.777
1184791.249,-0.194,1.534,11.666
1184791.268,0.836,1.524,10.803
1184791.284,1.357,1.429,10.04
1184791.306,1.968,1.399,11.271
1184791.325,0.255,0.837,7.955
1184791.342,1.043,0.379,9.462
1184791.363,1.798,0.301,10.808
1184791.382,0.839,0.227,9.364
1184791.401,0.062,0.308,8.207
1184791.417,0.839,0.362,9.607
1184791.439,1.435,0.661,11.212
1184791.457,1.309,0.437,9.597
1184791.475,-0.489,0.739,7.661
1184791.495,-0.344,0.74,7.518
1184791.514,1.57,0.669,9.253
1184791.533,2.129,0.06,8.668
1184791.551,2.008,0.157,8.937
1184791.571,1.68,0.252,9.285
1184791.59,1.503,0.531,10.136
1184791.609,1.034,0.446,9.468
1184791.628,1.199,0.663,10.089
1184791.647,0.719,0.651,8.536
1184791.666,1.64,0.096,8.456
1184791.685,1.967,0.642,9.472
1184791.704,1.989,0.344,10.436
1184791.723,1.642,0.625,10.84
1184791.742,0.725,1.032,11.381
1184791.761,0.664,1.153,10.946
1184791.779,0.17,1.25,11.325
1184791.798,0.328,1.437,11.494
1184791.817,0.36,1.299,10.778
1184791.836,-0.131,1.081,9.948
1184791.855,0.787,0.921,10.557
1184791.874,1.045,0.212,11.139
1184791.893,1.091,0.219,11.339
1184791.912,0.519,0.551,11.193
1184791.931,-0.359,0.391,8.426
1184791.95,0.403,1.106,9.554
1184791.969,1.144,1.317,11.022
1184791.988,1.73,1.122,10.303
1184792.007,0.345,1.18,8.531
1184792.025,0.463,0.956,9.821
1184792.045,1.534,0.566,10.428
1184792.062,0.747,0.369,9.168
1184792.08,-0.806,0.203,7.53
1184792.102,0.616,0.017,8.202
1184792.121,1.748,-0.108,10.766
1184792.139,1.798,-0.208,9.414
1184792.156,0.695,-0.532,9.681
1184792.177,0.21,0.19,10.538
1184792.196,0.134,0.487,10.977
1184792.213,-0.861,0.358,8.865
1184792.234,-0.31,0.869,10.042
1184792.253,1.171,0.503,10.562
1184792.272,0.997,0.671,10.723
1184792.288,-0.526,0.723,9.492
1184792.31,-0.791,0.962,9.634
1184792.329,0.889,0.782,11.899
1184792.348,0.876,0.617,11.513
1184792.367,-0.629,0.408,9.607
1184792.386,0.363,0.985,10.611
1184792.405,1.082,0.834,10.046
1184792.424,-0.076,0.777,7.274
1184792.443,0.018,0.753,8.776
1184792.462,1.203,1.088,10.225
1184792.481,1.338,0.461,9.206
1184792.5,0.061,0.51,8.329
1184792.518,0.719,0.52,9.578
1184792.537,0.527,0.114,9.493
1184792.556,0.49,0.145,9.388
1184792.575,-0.641,0.053,6.873
1184792.594,0.157,-0.072,6.672
1184792.613,1.315,-0.114,9.332
1184792.629,1.925,-0.22,9.717
1184792.651,1.005,-0.44,9.452
1184792.67,0.622,-0.372,10.207
1184792.689,0.062,0.085,11.483
1184792.708,-0.841,0.072,11.783
1184792.727,-1.887,0.157,9.937
1184792.746,-2.163,0.727,9.168
1184792.764,0.149,0.983,11.233
1184792.784,1.797,0.458,12.014
1184792.803,1.611,0.65,12.405
1184792.821,-0.195,1.069,12.251
1184792.841,-0.951,0.807,11.659
1184792.86,-0.22,1.193,12.793
1184792.878,-0.245,1.183,11.69
1184792.896,-1.048,1.364,10.234
1184792.916,-1.227,1.411,10.122
1184792.935,-0.133,1.049,11.179
1184792.952,0.631,0.486,11.645
1184792.973,0.265,0.361,11.15
1184792.992,-1.924,0.301,9.612
1184793.011,-2.095,1.175,8.494
1184793.028,-0.543,0.101,7.758
1184793.049,0.743,0.387,7.678
1184793.068,0.084,-0.087,5.848
1184793.086,0.366,-0.086,7.299
1184793.106,0.991,0.017,8.438
1184793.125,0.765,-0.392,8.128
1184793.144,0.34,-0.382,7.718
1184793.163,-0.11,-0.418,8.38
1184793.182,-0.247,-0.35,9.939
1184793.201,-0.387,-0.446,10.012
1184793.22,-1.815,-0.736,7.496
1184793.238,-2.338,0.19,7.421
1184793.257,-0.947,0.491,8.656
1184793.276,0.585,0.239,8.877
1184793.293,1.137,0.466,8.471
1184793.314,0.388,0.575,7.701
1184793.333,0.883,0.87,10.283
1184793.351,1.356,0.765,10.698
1184793.371,0.259,0.833,9.996
1184793.39,-0.744,0.85,8.875
1184793.409,0.054,0.955,10.331
1184793.428,0.169,0.151,9.253
1184793.447,1.002,-0.238,9.131
1184793.466,0.657,-0.506,9.454
1184793.485,1.169,-0.047,10.928
1184793.504,0.828,-0.813,11.455
1184793.523,0.162,-0.185,11.697
1184793.542,-1.296,-0.165,11.138
1184793.559,-1.51,0.376,12.397
1184793.58,-1.781,0.526,11.173
1184793.598,-0.855,1.01,11.47
1184793.617,0.14,0.986,11.002
1184793.634,-0.145,0.819,10.416
1184793.655,-0.679,0.225,10.134
1184793.674,-0.177,-0.004,10.887
1184793.691,0.132,-0.337,11.111
1184793.712,0.277,-0.391,11.71
1184793.731,0.017,0.124,11.964
1184793.75,-0.85,0.43,10.605
1184793.767,-1.446,1.195,10.715
1184793.788,-1.135,1.344,11.314
1184793.807,-0.98,0.96,9.988
1184793.825,-0.443,0.587,8.14
1184793.845,0.414,0.001,8.529
1184793.864,1.404,0.157,11.019
1184793.883,1.333,-0.411,10.477
1184793.901,-0.61,-0.309,8.811
1184793.921,-1.609,0.539,9.7
1184793.94,-0.246,0.554,10.776
1184793.959,-0.039,0.659,10.718
1184793.977,-1.206,0.972,8.22
1184793.996,-0.533,0.943,7.965
1184794.015,0.719,0.045,9.39
1184794.035,1.4,0.102,9.639
1184794.053,0.805,-0.357,9.738
1184794.072,0.03,-0.285,9.456
1184794.091,-0.423,-0.179,9.724
1184794.11,-0.133,0.173,10.136
1184794.129,-0.271,-0.186,8.857
1184794.148,0.324,-0.093,9.287
1184794.167,0.947,-0.224,10.411
1184794.186,0.402,-0.227,9.949
1184794.205,0.092,-0.116,10.696
1184794.224,-0.176,0.009,10.796
1184794.243,-0.632,0.099,10.151
1184794.262,-0.758,0.261,9.853
1184794.281,-0.314,0.105,9.827
1184794.297,0.915,-0.256,10.365
1184794.319,0.746,-0.23,10.048
1184794.337,-0.139,-0.464,8.93
1184794.356,-0.271,-0.496,9.317
1184794.374,0.195,-0.202,9.639
1184794.394,0.603,0.039,9.877
1184794.413,0.03,-0.027,9.974
1184794.43,-0.288,-0.084,9.438
1184794.451,0.219,-0.041,9.831
1184794.47,0.171,-0.314,10.097
1184794.489,-0.379,-0.283,8.683
1184794.505,0.058,-0.351,8.829
1184794.527,0.517,-0.415,8.751
1184794.546,0.639,-0.654,9.81
1184794.563,0.551,-0.613,10.26
1184794.584,-0.342,-0.485,8.861
1184794.603,-0.233,-0.223,9.601
1184794.621,0.523,-0.01,10.242
1184794.64,0.138,-0.107,9.712
1184794.66,-0.27,-0.043,9.356
1184794.678,-0.718,0.004,9.041
1184794.697,-0.099,-0.488,9.054
1184794.716,1.262,-0.311,11.482
1184794.735,0.568,-0.765,10.526
1184794.754,-0.915,-0.582,9.103
1184794.774,-0.691,-0.775,10.149
1184794.792,0.391,-0.532,11.107
1184794.811,-0.152,-0.576,9.432
1184794.83,-0.061,-0.216,9.741
1184794.849,0.754,-0.318,11.217
1184794.868,0.644,0.185,11.697
1184794.887,-0.271,0.199,10.868
1184794.906,-1.815,0.292,9.199
1184794.925,-0.134,0.039,11.138
1184794.944,0.558,-0.306,10.889
1184794.963,0.123,-0.232,9.77
1184794.982,-0.371,-0.416,9.137
1184795.001,0.32,-0.423,10.089
1184795.02,0.244,-0.492,10.308
1184795.038,0.428,-0.586,10.546
1184795.057,-0.165,-0.547,9.33
1184795.076,-0.069,-0.242,9.64
1184795.095,-0.029,-0.113,9.857
1184795.113,-0.054,-0.039,9.51
